DATE,ABERDEEN EXPERIMENT STATION ID US,ALTA 1 NNW WY US,ASHTON 1 N ID US,BURLEY ID US,BURLEY MUNICIPAL AIRPORT ID US,CASTLEFORD 2 N ID US,CRATERS OF THE MOON ID US,DRIGGS ID US,DUBOIS EXPERIMENT STATION ID US,FORT HALL 1 NNE ID US,GLENNS FERRY ID US,IDAHO FALLS 16 SE ID US,IDAHO FALLS 46 W ID US,IDAHO FALLS FAA AIRPORT ID US,KETCHUM RANGER STATION ID US,MASSACRE ROCKS STATE PARK ID US,MINIDOKA DAM ID US,POCATELLO REGIONAL AIRPORT ID US,REXBURG BYU IDAHO ID US,RICHFIELD ID US,SAINT ANTHONY ID US,SHOSHONE 1 WNW ID US,SUGAR CITY ID US,SWAN VALLEY ID US,TETONIA EXPERIMENT STATION ID US
2007-10-27,22.0,29.0,29.0,25.0,25.0,28.0,28.0,26.0,31.0,24.0,26.0,29.0,21.0,28.0,28.0,25.0,26.0,25.0,26.95350925176615,28.0,27.0,28.0,25.49939311327298,32.0,49.0
2007-10-28,23.0,28.0,30.0,27.0,29.0,31.0,29.0,26.0,30.0,24.0,26.0,31.0,19.0,25.0,20.0,30.0,32.0,26.0,24.068277033926137,30.0,26.0,35.0,22.55602548360361,28.0,26.0
2007-10-29,30.0,36.0,35.0,33.0,34.0,37.0,33.0,33.0,37.0,30.0,33.0,41.0,26.0,33.0,27.0,30.0,35.0,31.0,31.76222961483284,28.0,28.0,41.0,30.405005829388607,34.0,32.0
2007-10-30,29.0,30.0,37.0,45.0,42.0,47.0,40.0,38.0,39.0,37.0,36.0,27.0,28.0,30.0,32.0,37.0,38.0,40.0,28.876997396992827,36.0,28.0,44.0,27.461638199719232,34.0,39.0
2007-10-31,25.0,25.0,26.0,27.0,28.0,29.0,30.0,33.0,24.0,30.0,33.0,21.0,20.0,24.0,27.0,30.0,29.0,29.0,23.106532961312798,39.0,25.0,29.0,21.574902940380483,21.0,22.0
2007-11-01,24.0,23.0,25.0,25.0,25.0,28.0,31.0,23.0,28.0,25.0,27.0,23.0,17.0,22.0,24.09263066245463,25.0,24.0,24.0,21.183044816086124,26.0,24.0,29.0,19.612657853934238,23.0,23.0
2007-11-02,22.0,21.0,22.130288256181515,25.0,25.0,29.0,30.0,18.0,25.0,24.0,24.0,22.0,16.0,22.0,19.56814190111744,24.0,23.0,26.0,21.183044816086124,23.0,22.0,26.0,19.612657853934238,18.0,20.0
2007-11-03,22.0,24.0,25.0,26.0,25.0,29.0,25.0,23.0,25.0,24.0,23.0,22.0,17.0,26.0,19.56814190111744,23.0,25.0,23.0,25.030021106539476,30.0,23.0,25.0,23.537148026826735,21.0,23.0
2007-11-04,18.0,30.0,24.0,24.0,25.0,28.0,27.0,24.0,26.0,19.938241294516555,24.0,27.0,16.0,21.0,18.66324414885,24.0,24.0,23.0,20.221300743472785,25.0,23.0,28.0,18.63153531071111,28.0,25.0
2007-11-05,22.0,26.0,26.0,25.0,25.0,29.0,27.0,23.0,27.0,22.0,22.0,24.0,15.0,24.0,20.473039653384877,25.0,24.0,24.0,23.106532961312798,25.0,23.0,26.0,21.574902940380483,20.0,25.0
2007-11-06,22.0,28.0,26.0,31.0,22.0,28.0,31.0,21.0,26.0,21.0,24.0,26.0,16.0,24.0,20.473039653384877,25.0,26.0,22.0,23.106532961312798,25.0,24.0,31.0,21.574902940380483,23.0,24.0
2007-11-07,20.0,30.0,26.0,32.0,22.0,27.0,25.0,24.0,29.0,19.0,24.0,26.0,15.0,21.0,24.09263066245463,23.0,23.0,22.0,20.221300743472785,26.0,24.0,29.0,18.63153531071111,20.0,25.0
2007-11-08,23.0,34.0,28.0,30.0,27.0,29.0,28.0,38.0,30.0,19.0,24.0,30.0,18.0,23.0,24.99752841472207,24.0,26.0,24.0,22.144788888699463,27.0,24.0,30.0,20.59378039715736,26.0,31.0
2007-11-09,38.0,33.0,29.0,29.0,29.0,29.0,36.0,26.0,33.0,23.0,26.0,30.0,20.0,27.0,19.0,32.0,29.0,25.0,25.99176517915281,28.0,24.0,37.0,24.518270570049857,30.0,29.0
2007-11-10,29.0,37.0,32.0,36.0,33.0,37.0,36.0,36.0,31.0,25.0,26.0,32.0,22.0,28.0,31.0,31.0,31.0,29.0,26.95350925176615,33.0,28.0,38.0,25.49939311327298,27.0,34.366870543116434
2007-11-11,37.0,29.0,31.0,38.0,30.0,33.0,29.0,30.0,32.0,29.0,30.0,32.0,26.0,35.0,32.0,25.0,31.0,34.0,33.68571776005952,21.0,34.0,30.0,32.36725091583486,36.0,32.0
2007-11-12,22.0,19.0,30.0,22.0,23.0,25.0,19.0,19.0,22.0,23.0,27.183316876609457,22.0,25.0,24.0,18.0,36.0,23.0,24.0,23.106532961312798,29.0,30.0,24.0,21.574902940380483,24.0,19.0
2007-11-13,42.0,25.0,37.0,36.0,30.0,37.0,32.0,27.0,34.0,24.0,44.0,22.0,19.0,26.0,17.0,25.0,41.0,29.0,25.030021106539476,29.0,31.0,35.0,23.537148026826735,36.0,30.0
2007-11-14,18.0,11.0,17.0,18.0,20.0,21.0,18.0,10.0,14.0,18.0,21.0,12.859233544963322,10.0,16.0,12.0,17.0,18.0,21.0,15.412580380406096,30.0,16.0,21.0,13.72592259459549,18.0,11.0
2007-11-15,24.0,17.0,20.27407848437806,25.0,26.0,26.0,23.0,18.0,20.0,17.0,25.0,23.0,15.0,20.0,12.0,23.0,23.0,20.0,19.259556670859446,19.0,14.0,24.123443582690175,17.650412767487985,24.0,15.0
2007-11-16,37.0,36.0,30.0,32.0,33.0,35.0,33.0,34.0,28.0,22.0,37.0,35.0,19.0,25.0,25.0,25.0,31.0,29.0,24.068277033926137,26.0,23.0,29.991266400944397,22.55602548360361,24.0,26.0
2007-11-17,42.0,37.0,37.0,39.0,40.0,40.0,34.0,37.0,33.0,34.0,39.0,39.0,34.0,43.0,28.0,40.0,40.0,44.0,41.379670340966214,33.0,33.0,35.859089219198616,40.216231261619846,39.0,35.0
2007-11-18,45.0,36.0,39.0,39.0,38.0,40.0,34.0,41.0,31.0,44.0,38.82878988548285,44.0,38.0,41.0,30.0,40.0,39.0,41.0,39.456182195739544,37.0,42.0,38.79300062832573,38.2539861751736,42.0,48.0
2007-11-19,44.0,34.0,39.0,39.0,33.0,36.0,36.0,34.0,33.0,32.0,28.0,30.0,29.0,33.0,29.0,39.0,34.0,33.0,31.76222961483284,28.0,42.0,35.859089219198616,30.405005829388607,23.0,43.0
2007-11-20,24.0,12.0,23.0,28.0,28.0,27.0,16.0,20.0,20.0,28.0,30.0,13.0,15.0,19.0,20.0,33.0,27.0,22.0,18.29781259824611,28.0,21.75143692817853,27.057354991817288,16.669290224264863,23.0,23.0
2007-11-21,20.0,6.0,8.0,15.0,16.0,20.0,10.0,7.0,8.0,19.0,16.0,5.0,6.0,13.0,8.0,29.0,21.0,14.0,12.527348162566083,25.0,9.0,16.299679825017883,10.782554964926117,10.0,7.0
2007-11-22,23.0,2.0,6.0,16.0,17.0,19.0,6.0,3.0,10.0,7.0,20.016871948071987,4.0,5.0,12.0,8.0,14.0,15.0,8.0,11.565604089952744,16.0,8.0,18.255620764435953,9.801432421702991,4.0,2.0
2007-11-23,18.0,7.0,10.0,11.0,13.0,16.0,10.0,7.0,15.0,7.0,14.0,5.0,5.0,9.0,9.0,17.0,12.0,17.0,8.680371872112731,16.0,7.0,15.321709355308844,6.858064792033618,7.0,7.0
2007-11-24,20.0,8.0,10.0,10.0,11.0,18.0,10.0,7.0,11.0,10.0,17.329455099870437,8.0,2.0,11.0,12.0,13.0,11.0,12.0,10.603860017339407,16.0,6.0,15.321709355308844,8.820309878479867,7.0,6.0
2007-11-25,20.0,19.0,18.0,16.0,18.0,22.0,14.0,12.0,18.0,10.0,11.0,22.0,7.0,13.0,12.0,13.0,14.0,17.0,12.527348162566083,13.0,10.0,15.321709355308844,10.782554964926117,8.0,33.0
2007-11-26,21.0,12.0,13.0,16.0,18.0,22.0,11.0,10.0,9.0,18.0,18.0,7.0,8.0,16.0,13.0,19.0,13.0,19.0,15.412580380406096,18.0,10.0,18.255620764435953,13.72592259459549,14.0,10.0
2007-11-27,30.0,18.0,13.0,25.0,27.0,28.0,17.0,24.0,19.0,23.0,23.0,23.0,13.0,21.0,13.0,21.0,13.0,26.0,20.221300743472785,21.0,19.0,19.233591234144992,18.63153531071111,30.0,18.0
2007-11-28,19.0,5.0,10.0,20.0,22.0,20.0,10.0,6.0,10.0,20.0,23.0,8.0,8.0,17.0,12.0,26.0,13.0,21.0,16.374324453019433,22.0,13.0,19.233591234144992,14.707045137818614,8.0,11.0
2007-11-29,18.0,16.0,20.0,22.0,23.0,28.0,13.0,18.0,18.0,19.0,17.0,9.0,14.0,12.0,12.0,23.0,20.0,16.0,11.565604089952744,11.0,8.0,19.233591234144992,9.801432421702991,16.0,15.0
2007-11-30,12.0,5.0,8.0,20.0,20.0,18.0,15.0,-1.0,13.0,12.0,23.0,4.0,13.0,11.0,9.0,22.0,14.0,13.0,10.603860017339407,12.0,10.0,20.211561703854027,8.820309878479867,6.0,4.0
2007-12-01,12.0,10.0,11.0,23.0,21.0,17.0,13.0,8.0,9.0,13.0,18.0,10.0,17.0,18.0,10.0,15.106747111201328,13.0,19.0,17.336068525632772,21.49014333409433,9.0,20.0,15.688167681041737,16.0,10.0
2007-12-02,16.0,15.0,15.0,19.0,26.0,21.0,12.0,17.0,7.0,18.0,24.495900028407906,15.0,12.0,16.0,9.0,20.64730747060261,19.0,26.0,15.412580380406096,20.571594892743356,13.0,18.0,13.72592259459549,24.0,23.0
2007-12-03,22.0,23.0,26.0,36.0,37.0,34.0,27.0,24.0,26.0,27.0,24.495900028407906,26.0,26.0,30.0,11.0,26.187867830003892,25.0,38.0,28.876997396992827,20.571594892743356,20.0,30.0,27.461638199719232,20.0,22.0
2007-12-04,28.0,32.0,33.0,37.0,35.0,42.0,35.0,33.0,30.0,35.0,44.0,34.0,26.0,32.0,27.0,35.422135095672694,35.0,36.0,30.8004855422195,31.59417618895506,20.0,37.0,29.42388328616548,34.0,28.0
2007-12-05,23.0,29.0,30.0,28.0,31.0,32.0,25.0,27.0,26.0,26.0,29.0,31.0,18.0,27.0,20.0,28.034721283137653,27.0,28.0,25.99176517915281,26.082885540849208,29.0,26.0,24.518270570049857,29.0,28.0
2007-12-06,30.0,27.0,28.0,27.0,28.0,31.0,21.0,27.0,22.0,25.0,29.0,29.0,27.0,31.0,13.0,25.26444110343701,24.0,32.0,29.838741469606163,27.919982423551158,29.0,29.0,28.442760742942355,31.0,27.0
2007-12-07,28.0,25.0,23.0,31.0,32.0,34.0,25.0,24.0,24.0,30.0,30.0,27.0,27.0,28.0,26.0,30.805001462838295,30.0,29.0,26.95350925176615,27.00143398220018,27.0,30.0,25.49939311327298,29.0,24.0
2007-12-08,25.0,15.0,15.0,26.99247839098746,27.0,27.0,22.0,17.0,18.0,24.0,28.974928108743825,18.0,11.0,14.0,25.0,29.881574736271414,29.0,18.0,13.48909223517942,25.16433709949823,25.0,26.0,11.76367750814924,25.0,25.0
2007-12-09,10.0,14.0,7.0,21.0,21.0,16.0,15.0,15.0,7.0,11.0,25.0,11.0,3.0,6.0,6.0,23.41758765030325,22.0,10.0,5.795139654272718,19.65304645139238,5.0,21.0,3.914697162364245,23.0,18.0
2007-12-10,16.0,2.0,11.0,17.97576220909143,18.0,21.0,15.0,4.0,15.0,14.0,22.704288796273538,4.0,7.0,1.0,6.0,21.57073419716949,20.0,11.0,0.9864192912060287,18.734498010041403,5.0,21.0,-0.9909155537513767,18.0,15.0
2007-12-11,-10.0,-3.0,-6.0,17.0,3.0,10.0,-1.0,-9.0,7.0,-7.0,16.0,-14.0,-10.0,-11.0,1.0,12.336466931500686,10.0,0.0,-10.554509580154026,15.978852685988478,-9.0,16.0,-12.76438607242887,-4.0,-9.0
2007-12-12,11.0,-2.0,-5.0,0.0,2.0,5.0,2.0,-5.0,0.0,-6.0,16.0,-3.0,8.0,4.0,1.0,9.566186751800046,7.0,4.0,3.871651509046042,10.46756203788263,-13.0,14.0,1.9524520759179964,2.0,-6.0
2007-12-13,14.0,5.0,11.0,14.0,14.0,17.0,10.0,7.0,7.0,5.0,20.0,3.0,6.0,10.0,1.0,11.413040204933806,9.0,14.0,9.642115944726068,12.304658920584579,-1.0,14.0,7.839187335256742,8.0,1.0
2007-12-14,17.0,-3.0,8.0,20.0,10.0,16.0,0.0,-3.0,11.0,16.0,13.0,6.0,9.0,17.0,0.0,16.03017383776821,14.0,20.0,16.374324453019433,12.304658920584579,6.0,12.0,14.707045137818614,12.0,5.0
2007-12-15,16.0,-4.0,8.0,6.0,8.0,11.0,11.0,-7.0,11.0,19.0,16.43364948380325,9.0,14.0,17.0,0.0,15.106747111201328,13.0,16.0,16.374324453019433,12.304658920584579,12.0,11.0,14.707045137818614,8.0,-6.375299385805441
2007-12-16,21.0,16.0,13.0,23.0,23.0,23.0,11.0,18.0,16.0,20.0,31.0,16.0,3.0,7.0,12.0,16.95360056433509,15.0,15.0,6.7568837268860555,18.734498010041403,13.0,25.0,4.895819705587369,20.0,26.0
2007-12-17,15.0,19.0,12.0,22.98504897681145,23.0,22.0,9.0,16.0,14.0,10.0,31.0,17.0,1.0,5.0,13.0,12.336466931500686,10.0,13.0,4.83339558165938,22.408691775445305,6.0,25.0,2.9335746191411207,23.0,15.0
2007-12-18,25.0,20.0,24.0,25.990621037443457,26.0,25.0,19.0,24.0,21.0,17.0,28.0,28.0,19.0,30.0,12.328959882977937,13.259893658067567,11.0,30.0,28.876997396992827,23.32724021679628,13.0,26.0,27.461638199719232,24.0,21.0
2007-12-19,31.0,26.0,29.0,32.00176515870748,32.0,33.0,24.0,28.0,26.0,32.0,28.079122492676643,28.0,30.0,33.0,20.0,28.958148009704534,28.0,33.0,31.76222961483284,24.245788658147255,26.0,28.0,30.405005829388607,30.0,27.0
2007-12-20,30.0,22.0,6.0,25.990621037443457,26.0,31.0,19.0,29.0,28.0,32.0,29.0,22.0,23.0,27.0,24.0,28.958148009704534,28.0,25.0,25.99176517915281,27.919982423551158,31.0,28.0,24.518270570049857,30.0,28.0
2007-12-21,16.0,-1.0,6.0,19.979476916179436,20.0,23.0,8.0,8.0,15.0,15.0,28.0,-2.0,3.0,7.0,11.0,22.49416092373637,21.0,19.0,6.7568837268860555,19.65304645139238,13.0,18.0,4.895819705587369,9.0,9.0
2007-12-22,10.0,-4.0,6.0,16.973904855547428,17.0,15.0,-3.0,-11.0,-4.0,13.0,16.43364948380325,-8.0,-1.0,11.0,-5.0,14.183320384634447,12.0,14.0,10.603860017339407,12.304658920584579,1.0,2.0,8.820309878479867,9.0,-13.0
2007-12-23,12.0,12.0,14.0,25.990621037443457,26.0,22.0,3.0,13.0,11.0,17.0,13.7462326356017,14.0,5.0,18.0,-5.0,15.106747111201328,13.0,21.0,17.336068525632772,9.549013596531653,11.0,17.0,15.688167681041737,12.0,18.0
2007-12-24,16.0,16.0,6.0,23.986906330355453,24.0,29.0,14.0,21.0,17.0,17.0,27.183316876609457,21.0,7.0,14.0,2.0,27.111294556570773,26.0,21.0,13.48909223517942,23.32724021679628,17.0,26.0,11.76367750814924,21.0,23.0
2007-12-25,7.0,-2.0,-2.0,18.0,19.0,18.0,5.0,-6.0,12.0,10.0,14.0,-5.0,0.0,-3.0,10.0,19.72388074403573,18.0,12.0,-2.8605569992473225,16.897401127339457,-5.0,9.0,-4.915405726643874,0.0,-5.427807061877026
2007-12-26,8.0,-1.0,10.0,19.979476916179436,20.0,17.0,-2.0,-7.0,11.0,14.0,17.0,-2.0,-3.0,1.0,3.0,18.80045401746885,17.0,17.0,0.9864192912060287,8.630465155180678,-3.0,12.0,-0.9909155537513767,1.0,1.0
2007-12-27,0.0,-2.0,4.0,13.968332794915417,14.0,16.0,-4.0,-1.0,-4.0,14.0,20.0,3.0,-12.0,9.0,-6.0,12.336466931500686,10.0,15.0,8.680371872112731,12.304658920584579,2.0,3.0,6.858064792033618,0.0,-1.0
2007-12-28,9.0,2.0,10.0,12.0,18.0,12.0,6.0,5.0,-1.0,14.0,17.0,8.0,4.0,12.0,-7.0,13.259893658067567,11.0,17.0,11.565604089952744,13.223207361935556,2.0,10.0,9.801432421702991,6.0,1.0
2007-12-29,9.0,8.0,8.0,22.98504897681145,23.0,17.0,2.0,11.0,2.0,17.0,22.0,15.0,2.0,14.0,2.0,21.57073419716949,20.0,22.0,13.48909223517942,13.223207361935556,2.0,11.0,11.76367750814924,15.0,10.679562444906042
2007-12-30,20.0,7.0,-2.0,24.0,20.0,26.0,14.0,10.0,4.0,17.0,15.0,15.0,2.0,13.0,10.0,19.72388074403573,18.0,19.0,12.527348162566083,11.386110479233603,-4.0,16.0,10.782554964926117,19.0,16.0
2007-12-31,6.0,0.0,4.4962954240486965,7.957188673651396,8.0,16.0,-2.8389079387738514,5.0,-2.0,13.0,17.329455099870437,-2.0,-8.0,3.0,1.0,14.183320384634447,12.0,10.0,2.909907436432704,13.223207361935556,-9.0,10.0,0.9713295326948717,-14.0,6.0
2008-02-28,19.0,14.0,25.0,26.0,26.0,29.0,16.0,17.0,20.0,22.0,32.0,11.0,5.0,14.0,15.0,25.26444110343701,24.0,23.0,13.48909223517942,12.0,24.0,21.0,11.76367750814924,11.0,18.0
2008-02-29,21.0,14.0,25.842707799788425,25.0,26.0,25.0,17.0,8.0,24.0,26.0,26.287511260542274,16.0,12.0,26.0,19.0,25.26444110343701,24.0,28.0,25.030021106539476,18.0,24.0,20.0,23.537148026826735,17.0,5.0
2008-03-01,25.0,21.0,23.058393142083244,28.99619309807547,29.0,33.0,24.0,23.0,19.0,28.0,27.183316876609457,23.0,13.0,23.0,17.0,29.881574736271414,29.0,28.0,22.144788888699463,19.0,23.0,25.0,20.59378039715736,16.0,24.0
2008-03-02,18.0,6.0,6.0,25.990621037443457,26.0,27.0,19.0,8.0,12.0,23.0,26.287511260542274,12.0,8.0,10.0,15.0,24.34101437687013,23.0,24.0,9.642115944726068,17.0,4.0,21.0,7.839187335256742,26.0,0.0
2008-03-03,18.0,7.0,12.0,22.98504897681145,23.0,23.0,11.0,3.0,5.0,20.0,19.0,5.0,-2.0,6.0,7.0,19.72388074403573,18.0,21.0,5.795139654272718,6.0,1.0,11.0,3.914697162364245,2.0,19.0
2008-03-04,4.0,17.0,3.0,27.994335744531465,28.0,30.0,17.0,18.0,14.0,20.0,27.0,19.0,8.0,15.0,5.0,19.72388074403573,18.0,24.0,14.450836307792759,10.0,12.0,25.0,12.744800051372366,17.0,2.0
2008-03-05,16.0,8.0,5.0,22.98504897681145,23.0,23.0,13.0,6.0,10.0,20.0,20.0,1.0,-2.0,4.0,12.0,19.72388074403573,18.0,22.0,3.871651509046042,8.0,0.0,11.0,1.9524520759179964,18.0,-1.0
2008-03-06,12.0,3.0,5.0,18.977619562635432,19.0,27.0,10.0,1.0,4.0,16.0,19.0,0.0,-8.0,2.0,7.0,16.95360056433509,15.0,16.0,1.9481633638193665,6.0,-3.0,10.0,-0.009793010528252433,0.0,-2.0
2008-03-07,11.0,6.0,5.0,18.977619562635432,19.0,22.0,10.0,-4.0,5.0,14.0,24.0,7.0,-5.0,-2.0,6.0,20.64730747060261,19.0,14.0,-1.8988129266339848,8.0,-2.0,14.0,-3.9342831834207503,0.0,24.0
2008-03-08,11.0,15.0,13.0,28.99619309807547,29.0,30.0,20.0,9.0,12.0,15.0,22.704288796273538,16.0,14.0,10.0,10.0,21.57073419716949,20.0,24.0,9.642115944726068,11.0,2.0,27.0,7.839187335256742,11.0,8.784577797049211
2008-03-09,22.0,9.0,17.0,25.990621037443457,26.0,27.0,21.0,4.0,18.0,23.0,25.39170564447509,12.0,14.0,17.0,22.0,31.728428189405175,31.0,26.0,16.374324453019433,14.0,9.0,26.0,14.707045137818614,8.0,4.047116177407132
2008-03-10,21.0,9.0,18.0,23.986906330355453,24.0,29.0,15.0,3.0,21.0,19.0,22.0,12.0,18.0,16.0,17.0,25.26444110343701,24.0,26.0,15.412580380406096,18.0,12.0,22.0,13.72592259459549,8.0,6.0
2008-03-11,22.0,18.0,20.0,27.994335744531465,28.0,22.0,22.0,11.0,21.0,19.0,29.0,19.0,13.0,18.0,14.0,27.111294556570773,26.0,24.0,17.336068525632772,21.0,13.0,29.0,15.688167681041737,20.0,13.0
2008-03-12,26.0,25.0,24.0,29.99805045161947,30.0,30.0,24.0,29.0,16.0,25.0,29.0,28.0,15.0,21.0,21.0,29.881574736271414,29.0,28.0,20.221300743472785,25.0,14.0,26.0,18.63153531071111,20.0,26.0
2008-03-13,26.0,25.0,24.0,32.00176515870748,32.0,35.0,21.0,27.0,18.0,28.0,32.0,26.0,15.0,20.0,19.0,30.805001462838295,30.0,29.0,19.259556670859446,25.0,18.0,31.0,17.650412767487985,28.0,20.0
2008-03-14,25.0,19.0,24.0,28.99619309807547,29.0,30.0,16.0,25.0,17.0,27.0,33.0,22.0,15.0,21.0,17.0,30.805001462838295,30.0,29.0,20.221300743472785,22.0,23.0,25.0,18.63153531071111,28.0,24.0
2008-03-15,25.0,18.0,11.0,25.990621037443457,26.0,27.0,17.0,15.0,18.0,26.0,29.87073372481101,22.0,13.0,27.0,14.0,23.41758765030325,22.0,22.0,25.99176517915281,24.0,21.0,25.0,24.518270570049857,24.0,16.0
2008-03-16,21.0,12.0,11.0,25.990621037443457,26.0,26.0,18.0,9.0,15.0,15.0,27.0,21.0,12.0,13.0,16.0,23.41758765030325,22.0,24.0,12.527348162566083,17.0,11.0,23.0,10.782554964926117,16.0,8.784577797049211
2008-03-17,22.0,10.0,11.0,26.99247839098746,27.0,28.0,17.0,6.0,13.0,19.0,29.0,5.0,13.0,10.0,13.0,23.41758765030325,22.0,22.0,9.642115944726068,16.0,3.0,24.0,7.839187335256742,9.0,6.0
2008-03-18,24.0,23.0,22.0,33.00362251225148,33.0,31.0,17.0,25.0,20.0,26.0,36.0,24.0,9.0,19.0,14.0,27.111294556570773,26.0,27.0,18.29781259824611,16.0,7.0,31.0,16.669290224264863,28.0,17.0
2008-03-19,32.0,28.0,29.0,34.005479865795486,34.0,32.0,26.0,30.0,20.0,33.0,35.0,32.0,22.0,31.0,17.0,33.57528164253894,33.0,37.0,29.838741469606163,25.0,21.0,33.0,28.442760742942355,35.0,28.0
2008-03-20,31.0,27.0,31.0,29.99805045161947,30.0,32.0,24.0,29.0,19.0,34.0,28.0,28.0,28.0,33.0,25.0,29.881574736271414,29.0,28.0,31.76222961483284,29.0,32.0,31.0,30.405005829388607,31.0,28.0
2008-03-21,29.0,4.0,7.0,23.986906330355453,24.0,32.0,22.0,18.0,14.0,29.0,29.87073372481101,21.0,13.0,17.0,17.0,30.805001462838295,30.0,25.0,16.374324453019433,30.0,25.0,26.0,14.707045137818614,29.0,25.0
2008-03-22,19.0,10.0,5.0,17.97576220909143,18.0,22.0,10.0,2.0,12.0,15.0,18.0,5.0,3.0,9.0,10.0,17.87702729090197,16.0,17.0,8.680371872112731,12.0,7.0,20.0,6.858064792033618,9.0,2.0
2008-03-23,20.0,9.0,6.0,22.98504897681145,23.0,23.0,12.0,2.0,8.0,14.0,31.0,9.0,4.0,10.0,7.0,21.57073419716949,20.0,17.0,9.642115944726068,20.0,6.0,23.0,7.839187335256742,2.0,2.1521315295503003
2008-03-24,26.0,30.0,20.0,33.00362251225148,33.0,30.0,21.0,29.0,19.0,15.0,27.183316876609457,28.0,14.0,19.0,11.0,28.034721283137653,27.0,24.0,18.29781259824611,24.0,7.0,29.0,16.669290224264863,26.0,4.0
2008-03-25,35.0,30.0,22.0,30.999907805163474,31.0,36.0,30.0,32.0,25.0,32.0,36.0,33.0,29.0,34.0,25.0,29.881574736271414,29.0,33.0,32.723973687446176,26.0,17.0,33.0,31.38612837261173,35.0,31.0
2008-03-26,30.0,22.0,22.0,26.99247839098746,27.0,28.0,28.0,26.0,20.0,32.0,38.0,18.0,28.0,33.0,28.0,28.958148009704534,28.0,31.0,31.76222961483284,32.0,29.0,31.0,30.405005829388607,32.0,28.0
2008-03-27,23.0,10.0,6.0,20.98133426972344,21.0,18.0,15.0,13.0,13.0,26.0,30.0,18.0,15.0,24.0,20.0,25.26444110343701,24.0,19.0,23.106532961312798,31.0,25.0,23.0,21.574902940380483,21.0,17.0
2008-03-28,15.0,6.0,7.0,18.977619562635432,19.0,22.0,18.0,2.0,6.0,11.0,21.0,8.0,8.0,19.0,4.0,18.80045401746885,17.0,15.0,18.29781259824611,21.0,3.0,17.0,16.669290224264863,8.0,0.0
2008-03-29,20.0,10.0,10.0,22.98504897681145,23.0,24.0,23.0,10.0,10.0,14.0,28.0,20.0,18.0,24.0,3.0,22.49416092373637,21.0,25.0,23.106532961312798,14.0,4.0,22.0,21.574902940380483,23.0,9.732070120977626
2008-03-30,21.0,6.0,14.0,25.990621037443457,26.0,25.0,21.0,5.0,9.0,20.0,25.0,11.0,16.0,22.0,7.0,24.34101437687013,23.0,22.0,21.183044816086124,21.0,9.0,24.0,19.612657853934238,14.0,4.0
2008-03-31,20.0,6.0,17.0,17.97576220909143,18.0,21.0,24.0,13.0,13.0,20.0,25.0,15.0,20.0,22.0,5.0,23.41758765030325,22.0,21.0,21.183044816086124,21.0,14.0,21.0,19.612657853934238,19.0,15.0
2008-04-01,19.0,5.0,5.0,14.97019014845942,15.0,19.0,19.0,1.3764552805083692,9.0,16.0,19.0,1.0,9.0,19.0,3.0,18.80045401746885,17.0,17.0,18.29781259824611,21.0,5.0,18.0,16.669290224264863,8.0,3.0
2008-04-02,19.0,12.0,8.0,17.97576220909143,18.0,19.0,20.0,7.0,10.0,16.0,17.0,9.0,9.0,21.0,3.0,17.87702729090197,16.0,17.0,20.221300743472785,15.0,9.494997672460261,22.0,18.63153531071111,15.0,8.0
2008-04-03,16.632282357977758,11.0,12.0,18.977619562635432,19.0,23.0,23.0,5.0,15.0,17.0,19.0,5.0,14.0,21.0,10.0,17.87702729090197,16.0,18.0,20.221300743472785,18.0,4.0,22.0,18.63153531071111,19.0,8.0
2008-04-04,25.0,20.0,14.0,24.988763683899453,25.0,27.0,24.0,18.0,17.0,17.0,25.0,18.0,15.0,24.0,15.0,21.57073419716949,20.0,24.0,23.106532961312798,19.0,9.0,26.0,21.574902940380483,17.0,13.0
2008-04-05,22.340501879642932,20.0,15.0,24.988763683899453,25.0,31.0,28.0,21.0,18.0,23.0,31.0,23.0,24.0,30.0,17.0,30.805001462838295,30.0,27.0,28.876997396992827,23.0,15.0,29.0,27.461638199719232,31.0,24.0
2008-04-06,35.0,14.0,16.0,24.988763683899453,25.0,29.0,26.0,12.0,16.0,17.0,36.0,14.0,20.0,23.0,19.0,24.34101437687013,23.0,22.0,22.144788888699463,26.0,15.0,27.0,20.59378039715736,28.0,13.0
2008-04-07,31.0,22.0,24.0,26.99247839098746,27.0,26.0,25.0,23.0,18.0,25.0,35.0,20.0,21.0,25.0,16.0,32.65185491597205,32.0,28.0,24.068277033926137,30.0,19.86583088883726,30.0,22.55602548360361,17.0,16.0
2008-04-08,15.680912437700227,21.0,24.0,23.986906330355453,24.0,22.0,26.0,20.0,19.0,16.0,20.0,13.0,19.0,24.0,16.0,20.64730747060261,19.0,20.0,23.106532961312798,20.0,14.0,24.0,21.574902940380483,21.0,21.0
2008-04-09,26.0,14.0,21.0,30.999907805163474,31.0,31.0,32.0,13.0,21.0,17.0,27.0,14.0,22.0,24.0,20.0,21.57073419716949,20.0,21.0,23.106532961312798,20.0,17.980224849495986,29.0,21.574902940380483,18.0,14.0
2008-04-10,25.0,22.0,15.0,27.994335744531465,28.0,30.0,27.0,18.0,21.0,21.0,33.0,25.0,21.0,28.0,19.0,21.57073419716949,20.0,29.0,26.95350925176615,22.0,15.0,26.0,25.49939311327298,28.0,22.0
