DateTime,jck_af,pal_af,rir_af,grs_af,isl_af,amf_af,min_af,hen_af
4/30/2001,663419.25,658849.38,52846.79,13375.2,133821.8,1633825.75,93207.21,89465.85
5/1/2001,667286.38,661381.75,52918.56,13445.35,133174.81,1623513.5,94597.5,90146.31
5/2/2001,668504.5,663034.38,52918.56,13500.57,133174.81,1614934,95418.24,90283.1
5/3/2001,668989.38,662038.56,52942.5,13556.02,132852.48,1607500.25,95418.24,89737.48
5/4/2001,669225.88,658635.31,52966.46,13602.32,132852.48,1595483.38,95534.71,89941.66
5/5/2001,670680.5,652943.5,53086.45,13639.53,133174.81,1585767.25,93781.14,90283.1
5/6/2001,670928.88,647522.69,53086.45,13669.52,132691.55,1571116.25,94245.13,89465.85
5/7/2001,671165.38,641478.13,53086.45,13704.61,132530.95,1562100.25,93668.36,89533.66
5/8/2001,672620,635376.25,53086.45,13748.52,132773.89,1550280.5,92744.67,89465.85
5/9/2001,676274.63,629994.75,53074.74,13801.5,132530.95,1535079.75,92158.77,89195.05
5/10/2001,680179.25,626393.63,53014.46,13857.56,132852.48,1518952,92508.73,89533.66
5/11/2001,684083.81,623135.31,52990.48,13907.91,132852.48,1508449,93437.45,89262.65
5/12/2001,688226.56,620114.5,52942.5,13946.68,132691.55,1490764,93089.5,88858.6
5/13/2001,693345.38,618606.88,52894.63,14000.27,133013.48,1473638.88,92860.02,88992.85
5/14/2001,700189.94,618502.25,52846.79,14069.15,132773.89,1455714.63,93550.05,88523.91
5/15/2001,715180.19,622707.19,52835.13,14229.3,133253.5,1439434.38,94245.13,89601.51
5/16/2001,727003.69,636373.94,52822.89,14351.27,133659.67,1426388.88,94364.3,89601.51
5/17/2001,732930.25,649211.25,52822.89,14418.73,133738.8,1409232.5,96136.8,89805.48
5/18/2001,738615.38,656331,52763.42,14471.27,133900.86,1394294.5,96736.63,89737.48
5/19/2001,740341.44,660500.75,52751.78,14517.65,133983.95,1379382.5,95896.65,89601.51
5/20/2001,743310.69,663034.38,52620.41,14542.47,133659.67,1374047.5,97346.29,89941.66
5/21/2001,744300.5,662700.38,52596.61,14567.21,133497.91,1359281,97346.29,89601.51
5/22/2001,744795.38,660388.38,52501.47,14589.07,133415.11,1348294.38,95896.65,89601.51
5/23/2001,746038.63,657100.38,52454.57,14610.84,133415.11,1335723.75,94245.13,89533.66
5/24/2001,748517.13,653387.44,52442.42,14629.58,133253.5,1320546.88,93089.5,89737.48
5/25/2001,751009.56,650450.56,52383.37,14651.4,133253.5,1304009.63,92744.67,89601.51
5/26/2001,753502,648985.31,52359.68,14670.19,133174.81,1285518.75,92744.67,89873.55
5/27/2001,755739.06,648308.75,52276.56,14695.29,132613.19,1271644.25,93781.14,89737.48
5/28/2001,757489.88,647967.88,52276.56,14714.13,132691.55,1252314.63,94012.9,89737.48
5/29/2001,758730,647407.5,52217.76,14711.06,132370.41,1231664.5,93319.45,89601.51
5/30/2001,758486.81,645499.63,52217.76,14707.85,131812.17,1221573.25,94478.03,89805.48
5/31/2001,758231.5,642479.69,52205.67,14704.78,130938.78,1211538,95773.95,89465.85
6/1/2001,757988.38,638807.25,52123.3,14704.78,130147.88,1195728.88,95896.65,89465.85
6/2/2001,757489.88,635155.13,52123.3,14689.01,129048.81,1179944,95418.24,88791.5
6/3/2001,757234.56,630978.38,52052.62,14689.01,128504.6,1165629.13,95179.99,89533.66
6/4/2001,755495.94,626064.31,52041.13,14685.95,127804.02,1151146.88,95657.2,89262.65
6/5/2001,754243.63,620329.69,52029.08,14673.39,126867.58,1137653.38,95065.52,89262.65
6/6/2001,751264.88,613684.69,52029.08,14657.66,125991.11,1128508.88,94831.17,89195.05
6/7/2001,749015.63,606796.94,52005.55,14645.13,125047.91,1117906.75,94478.03,90009.82
6/8/2001,746280,599671.06,52005.55,14645.13,124184.14,1108945.88,93550.05,88390.37
6/9/2001,744300.5,592834.5,51981.97,14654.61,123254.34,1095842.38,92977.44,87329.54
6/10/2001,742574.44,586467.94,51888,14670.19,122402.96,1080383.5,91924.31,87659.62
6/11/2001,740836.31,580164,51875.41,14679.68,121029.16,1066850.5,90529.97,86672.91
6/12/2001,738615.38,575088.44,51814.33,14701.57,120799.23,1049985.38,91105.52,86151.19
6/13/2001,737130.69,570475.56,51814.33,14726.72,120344.36,1036769.19,91224.43,86607.55
6/14/2001,734161.44,565485.38,51814.33,14739.31,119968.37,1022674.81,92158.77,85565.3
6/15/2001,731940.5,560027.06,51814.33,14748.68,119590.01,1011130.5,93668.36,85108.07
6/16/2001,729466.06,554111.94,51801.7,14758.21,119293.23,1002250.19,95296.16,84847.95
6/17/2001,727245.13,547959.63,51789.76,14770.83,118694.73,991160.69,95296.16,83622.98
6/18/2001,724275.81,541284.56,51752.64,14773.91,118320.25,980526.06,95179.99,83622.98
6/19/2001,721560,534609.19,51703.63,14780.23,117802.39,970544.13,94597.5,83112.58
6/20/2001,718609.94,526384.94,51654.66,14786.54,117434.48,958013.88,93899.73,82605.21
6/21/2001,715659.88,517782.16,51618.2,14792.86,116916.9,942467.06,93319.45,82217.22
6/22/2001,712961.63,509517.44,51544.86,14802.26,115892.27,927553.56,93207.21,81250.45
6/23/2001,710263.38,500806.38,51471.68,14805.5,114517.72,912407.25,93437.45,81250.45
6/24/2001,707565.13,491892.5,51422.88,14818.17,113017.18,889775.5,92623.78,80168.56
6/25/2001,705106.75,484047.41,51374.18,14814.91,111427.84,878284.56,93437.45,79790.17
6/26/2001,701425.13,475637.56,51240.72,14818.17,109891.99,863110.13,94478.03,79094.22
6/27/2001,697491.69,467279.94,51192.19,14824.5,108377.18,838507.94,94597.5,78838.19
6/28/2001,694321.56,458311.19,51156.12,14827.59,106669.77,828953.56,95657.2,78075.23
6/29/2001,690416.94,448588.69,51071.04,14830.83,104853.67,812229,96254.14,77633.64
6/30/2001,686762.31,437828.5,51010.85,14833.92,103338.4,796310.81,96136.8,77131.93
7/1/2001,682619.63,426883.25,50962.54,14833.92,101779.3,778838.75,95657.2,76385.49
7/2/2001,678226.94,415205.63,50914.22,14837.17,100043.27,763990,95179.99,76071.46
7/3/2001,674084.25,403400.78,50830.16,14840.26,98600.66,749628.38,94831.17,75623.19
7/4/2001,669710.75,390920.31,50793.73,14843.5,96709.87,733480.31,94245.13,74987.36
7/5/2001,667049.88,378204.22,50637.81,14846.6,94513.61,714033.63,94478.03,74390
7/6/2001,661479.75,366075.38,50613.8,14802.26,92887.55,707067.88,94131.78,73793.91
7/7/2001,657600.75,353727.53,50565.86,14707.85,91031.92,688729.44,94597.5,73607.23
7/8/2001,653485.25,341197.41,50494.02,14610.84,89711.66,677727,95418.24,73235.28
7/9/2001,649369.75,328860.44,50434.51,14536.26,88164.73,664229.56,96254.14,72608.77
7/10/2001,645277.63,318107.53,50422.27,14440.39,86945.22,653958.44,96136.8,72045.34
7/11/2001,640464.94,308027.03,50351.24,14341.99,85742.48,642663.81,95657.2,71734.2
7/12/2001,634936.19,297596.97,50315.15,14247.54,85007.12,633090.13,95296.16,70808.87
7/13/2001,630370,288087,50208.26,14141.47,83839.66,623706.06,94245.13,70503.05
7/14/2001,625803.81,278640.97,50196.07,14060.21,82685.24,614452.69,93899.73,70016.52
7/15/2001,620532.25,269278.41,50160.65,13967.47,81254.47,607508.69,94012.9,70077.2
7/16/2001,614802.31,260007.66,50113.14,13872.45,80429.62,592736.75,92508.73,69388.67
7/17/2001,608830.31,251208,50041.94,13777.93,79037.88,587282.94,92158.77,68639.42
7/18/2001,602615.5,243011.48,49959.32,13690.05,78007.8,575403.63,92744.67,67836.93
7/19/2001,597389.19,236471.25,49888.33,13589.93,76878.96,566094.56,93319.45,67653.06
7/20/2001,591459.19,230672.39,49805.36,13485.28,75602.43,555110.94,94012.9,67043.75
7/21/2001,584579.44,225355.45,49746.67,13387.38,74402.54,546963.94,93781.14,66489.99
7/22/2001,578649.44,220468.28,49664.48,13284.3,73256.19,531666.5,93899.73,65752.04
7/23/2001,572505.06,216513.5,49617.44,13190.93,71954.04,521242.13,94012.9,65447.02
7/24/2001,565671.75,213074.63,49500.02,13089.35,70677.6,507153.5,94245.13,64480.33
7/25/2001,559080,209615.56,49429.36,12991.45,69578.33,495087,93899.73,64300.62
7/26/2001,551784.63,206216.05,49229.94,12894.26,68393.8,487013.41,93668.36,64061.87
7/27/2001,544997.69,202940.73,48926.07,12797.81,67028.88,467734.78,93550.05,62958.4
7/28/2001,537742.38,200271.45,48670.99,12699.26,65495.03,454397.28,92623.78,62713.2
7/29/2001,530487,197711.3,48451.58,12601.46,64283.96,443665,92623.78,62590.96
7/30/2001,523753.06,194976.52,48003.98,12507.21,62899.74,427455.88,91804.49,61321.93
7/31/2001,516309,192975.19,47413.75,12377.03,61540.46,415994.88,92158.77,60904.7
8/1/2001,508876.28,191903.95,46602.82,12203.66,59938.8,403131.53,93207.21,60359.42
8/2/2001,501242.06,191220.39,45783.14,12016.2,58512.05,389743.53,94245.13,59875.59
8/3/2001,493623.84,190687.02,45000.89,11836.26,57161.29,374931.44,94945.46,59395.64
8/4/2001,485318.22,190007.78,44106.36,11664.83,55757.59,361991.69,95773.95,58801.09
8/5/2001,479116.53,189555,43326.73,11478.95,54221.25,349964.34,96860.66,58564.95
8/6/2001,471786.19,188652.86,42527.91,11304.37,52802.02,338181.72,96736.63,57920.42
8/7/2001,463985.75,187907.81,41752.29,11129.67,51381.85,326229.31,95896.65,57681.67
8/8/2001,456452.81,186937.36,40970.08,10955.05,49999.93,312848.66,94711.41,57376.96
8/9/2001,448724.75,185827.59,40171.15,10779.67,48729,301387.47,94711.41,56293.31
8/10/2001,441451.97,185165.67,39347.34,10597.52,47273.04,290634.03,94478.03,55936.64
8/11/2001,433526.81,184212.81,38509.97,10418.45,45935.91,280006.91,94711.41,55288.62
8/12/2001,426314.78,183044.64,37646.05,10242.28,44569.85,268051.75,94478.03,54822.02
8/13/2001,418420.09,182392.64,36789.86,10069.2,43604.53,254685.97,95896.65,54462.35
8/14/2001,411231.28,181236.02,36002.02,9896.53,42021.79,239545.58,95773.95,53868.18
8/15/2001,403861.66,180373.47,35219.48,9729.17,40894.04,233385.14,95296.16,53750.08
8/16/2001,396481.09,179587.97,34479.39,9562.33,39592.14,222813.75,93899.73,53222.02
8/17/2001,388909.09,178663.8,33615.18,9392.2,38302.25,212910.31,93319.45,52872.85
8/18/2001,380721.81,177462.03,32772.64,9213.99,37055.68,203833,92623.78,52410.87
8/19/2001,372740.03,176264.86,31921.98,9039.16,35769.48,192515.16,91337.88,51595.65
8/20/2001,364828.47,175218.47,31131.76,8867.64,34631.53,182826.58,90873.74,51178.2
8/21/2001,357150.84,174662.02,30340.27,8699.26,33912.83,175969.39,89243.84,51059.49
8/22/2001,349698.06,174245.98,29535.71,8634.88,32763.65,164916,88199.97,50764.07
8/23/2001,342314.25,173557.84,28917.49,8634.88,31747.36,157627.78,86558.41,50236.55
8/24/2001,334929.03,172661.5,28641.17,8634.88,30717.56,148328.41,85044.37,50178.28
8/25/2001,327766.34,171569.97,28411.87,8634.88,29834.45,140576.89,84810.69,49945.83
8/26/2001,320686.19,170346.33,28156.97,8634.88,28722.07,132023.97,84577.74,49945.83
8/27/2001,313602.72,169066.06,27994.3,8637.29,27652.13,123206.48,83540.02,49887.89
8/28/2001,306519.25,167727.08,27743.61,8639.82,26740.43,113665.16,82628.52,51595.65
8/29/2001,299301.16,166137.28,27495.13,8639.82,25745.36,105975.93,81841.91,49599.2
8/30/2001,292300.19,163192.92,27327.28,8639.82,24759.02,97871.16,80486.16,49599.2
8/31/2001,285506.34,160003.94,27091.42,8634.88,23846.48,91224.16,78912.66,49599.2
9/1/2001,278588.5,156553.94,26829.18,8642.23,22882.62,85252.42,77331.55,49541.67
9/2/2001,272092.78,153174.97,26673.04,8642.23,21926.03,79863.01,76086.34,49312.22
9/3/2001,264962.81,149661.75,26432.41,8642.23,20964.41,75283.5,74402.54,49541.67
9/4/2001,258332.5,146298.8,26236.23,8644.77,20118.52,69870.74,72482.92,49255.02
9/5/2001,251721.73,143076.28,26134.34,8642.23,19434.73,57663.07,67975.98,50120.02
9/6/2001,245100.88,140442.36,26049.74,8649.72,18922.29,61459.5,69071.55,48969.98
9/7/2001,239154.42,137797.77,25940.37,8654.67,18572.4,59561.29,68412.13,49541.67
9/8/2001,232022.39,138116.61,25839.66,8654.67,18310.9,58040.24,67310.46,48852
9/9/2001,225896.41,138244.97,25747.87,8657.09,18026.1,59431.44,66760.95,48852
9/10/2001,219613.25,138244.97,25664.5,8654.67,17811.87,59561.29,66868.34,48675.53
9/11/2001,213587.17,137988.38,25573.33,8654.67,17652.85,58417.41,66760.95,48910.93
9/12/2001,207953.69,137221.33,25474.04,8657.09,17587.32,57279.72,67089.04,48675.53
9/13/2001,201933.42,136588.5,25424.53,8669.55,17692.78,57786.73,67870.01,48616.89
9/14/2001,197184.05,135829.22,25374.61,8671.97,17972.31,58293.75,68087.43,48616.89
9/15/2001,192231.55,135013.08,25280.76,8674.51,18215.03,57026.21,68193.66,48675.53
9/16/2001,187075.91,134137.92,25162.46,8676.94,18461.7,56902.55,67646.75,48969.98
9/17/2001,181739.64,133144.69,25078.03,8679.48,18725.37,55758.68,66104.2,48616.89
9/18/2001,177066.98,132035.97,24977.07,8684.45,18992.79,54237.93,64675.6,48499.75
9/19/2001,171994.64,130696.62,24885.07,8684.45,19306.76,51128.12,62150.71,48969.98
9/20/2001,167122.14,129429.38,24818.25,8681.91,19636.05,50905.6,61496.55,48675.53
9/21/2001,161878.67,127936.55,24677.01,8681.91,20044.24,48794.4,59876.38,49887.89
9/22/2001,157282.75,126304.82,24635.37,8684.45,20446.23,48902.95,59553.87,48558.26
9/23/2001,152293.67,124235.97,24544.66,8684.45,20856.28,48349.37,58369.21,48793.09
9/24/2001,147884.95,122065.16,24437.82,8684.45,21259.28,48012.88,56867.89,48382.9
9/25/2001,143860,119586.07,24355.8,8689.3,21685.66,45901.68,54830.02,48499.75
9/26/2001,140651.88,116893.66,24331.45,8686.87,22120.56,46238.17,53852.15,48382.9
9/27/2001,136872.19,113742.05,24323.09,8691.85,22481.2,45234.13,52240.76,48499.75
9/28/2001,133479.69,110362.1,24323.09,8689.3,22932.89,44344.06,50415.02,48616.89
9/29/2001,129515.63,107264.28,24331.45,8686.87,23342.35,43539.11,48824.81,48616.89
9/30/2001,126298.28,104726.99,24331.45,8689.3,23723.27,43158.14,47345.86,48499.75
10/1/2001,123863.52,102719.85,24339.44,8689.3,23952.23,42396.2,44710.86,48616.89
10/2/2001,121821.16,100981.09,24355.8,8689.3,24397.45,43348.63,42799.41,48382.9
10/3/2001,119778.8,98595.13,24355.8,8691.85,24795.56,44013,41212.94,48558.26
10/4/2001,118290.14,96482.69,24388.58,8689.3,25144.97,47014.27,42277.86,48499.75
10/5/2001,117173.66,93659.1,24388.58,8689.3,25536.91,45348.1,40060.42,48149.99
10/6/2001,116610.87,90254.06,24396.59,8691.85,25994.54,44903.07,39327.39,47918.25
10/7/2001,117173.66,86642.66,24470.71,8689.3,26384.05,45234.13,38704.79,47745.21
10/8/2001,116238.7,83742.79,24495.2,8691.85,26860.31,45570.62,37785.52,48149.99
10/9/2001,116610.87,81494.72,24503.62,8694.28,27283.6,48349.37,38911.23,48499.75
10/10/2001,115685,80392.01,24528.14,8696.83,27796.29,50238.05,39327.39,48149.99
10/11/2001,115866.55,80089.82,24561.15,8716.76,28340.27,54796.94,39537.15,48793.09
10/12/2001,115685,80635.73,24618.82,8724.19,28850.8,57409.57,38295.23,48382.9
10/13/2001,116801.49,81554.96,24627.29,8726.75,29349.19,66523.46,37676.15,48969.98
10/14/2001,116610.87,82673.72,24627.29,8736.75,29856.15,77363.25,38604.5,49255.02
10/15/2001,116429.33,84313.69,24635.37,8736.75,30306.64,85544.08,39118.78,48793.09
10/16/2001,116429.33,85599.7,24643.87,8741.75,30695.11,93462.66,38911.23,48675.53
10/17/2001,116429.33,87037.1,24701.7,8744.19,31158.02,99936.17,38399.73,49599.2
10/18/2001,116801.49,88629.34,24685.11,8749.2,31629.06,108203.96,38704.79,48910.93
10/19/2001,116610.87,90254.06,24751.58,8746.76,32059.07,119023.98,39118.78,48793.09
10/20/2001,116610.87,91766.2,24776.35,8749.2,32421.3,128058.84,39118.78,48910.93
10/21/2001,116238.7,93376.02,24801.55,8756.65,32836.87,134113.17,39017.38,48969.98
10/22/2001,116983.03,95520.55,24893.24,8761.67,33233.41,144422.73,39327.39,48499.75
10/23/2001,118843.85,97643.13,24868.35,8769.26,33709.91,149787.83,38092.09,49484.2
10/24/2001,118290.14,99894.87,24893.24,8766.69,34090.79,160181.77,39327.39,48793.09
10/25/2001,118290.14,101903.41,24918.56,8766.69,34606.17,169298.28,39747.99,49026.85
10/26/2001,117917.98,104073.85,24935.31,8769.26,35129.04,176538.2,39327.39,48969.98
10/27/2001,118099.52,106290.52,24960.27,8774.28,35527.32,185712.45,39118.78,48675.53
10/28/2001,117917.98,108367.43,24968.87,8774.28,36148.45,192913.61,39327.39,48910.93
10/29/2001,118099.52,110610.91,24985.25,8776.73,36723.8,200255.95,39434.71,49026.85
10/30/2001,118471.69,112966.8,25120,8789.36,37252.14,205690.95,39225.48,49140.78
10/31/2001,119588.17,115832.48,25229.82,8811.97,38044.32,218452.11,39537.15,49312.22
11/1/2001,119960.34,118434.5,25229.82,8814.44,38475.61,223830.39,39747.99,49197.84
11/2/2001,119778.8,120957.03,25238.49,8817.02,39029.2,231663.44,39747.99,49312.22
11/3/2001,120150.96,123461.15,25306.47,8819.48,39561.64,241025.14,39856.46,49312.22
11/4/2001,120150.96,125947.13,25357.57,8822.07,40041.03,247630.17,39434.71,49541.67
11/5/2001,120150.96,128113.38,25391.67,8824.53,40556.27,257095.05,39225.48,49484.2
11/6/2001,122193.31,130454.04,25507.1,8852.42,41142.01,261255.42,38196,49656.79
11/7/2001,122937.64,133084.33,25515.56,8852.42,41705.42,272786.97,39537.15,49887.89
11/8/2001,123309.8,135638.47,25556.77,8854.89,42180.07,281610.16,39747.99,49656.79
11/9/2001,123309.8,137988.38,25598.42,8857.49,42693.15,289470.84,39327.39,49656.79
11/10/2001,123491.35,140118.14,25631.24,8859.97,43145.63,297414,39017.38,49772.23
11/11/2001,123681.97,142213.31,25656.38,8862.56,43670.5,305567.34,38911.23,49830.03
11/12/2001,123863.52,144477.13,25706.35,8870.12,44234.29,313078,38911.23,49830.03
11/13/2001,124054.13,146773.59,25764.56,8870.12,44670.18,320845.22,38810.41,49830.03
11/14/2001,124054.13,149106.72,25797.99,8872.72,45213.55,330868.53,39118.78,50178.28
11/15/2001,124235.67,151339.61,25839.66,8875.19,45728.13,337473.5,39017.38,49945.83
11/16/2001,124235.67,153529.41,25873.19,8877.67,46180.41,346962.63,38810.41,50178.28
11/17/2001,124426.3,155539.31,25940.37,8882.76,46776.61,354206.88,38399.73,49945.83
11/18/2001,124426.3,157793.33,25974.06,8882.76,47166.44,362460.59,39017.38,50120.02
11/19/2001,124426.3,160228.95,26024.64,8882.76,47814.72,371008.38,38499.49,50178.28
11/20/2001,124426.3,162095.22,26066.65,8890.45,48214.37,376987.59,38092.09,49887.89
11/21/2001,124607.84,164037.06,26126.08,8903.12,48913.18,385802.28,38604.5,50120.02
11/22/2001,125735.94,166201.86,26210.92,8923.53,49396.86,389709.22,36317.77,50587.57
11/23/2001,125735.94,168663.17,26253.26,8933.76,49961.07,401793.41,38604.5,50178.28
11/24/2001,126113.91,170889.03,26270.27,8941.37,50417.84,412223.94,38499.49,50705.18
11/25/2001,126676.25,173211.56,26312.71,8943.99,50955.94,419372.5,37890,50705.18
11/26/2001,126491.88,175150.56,26321.43,8949.11,51421.8,428598.34,37572.3,50823.01
11/27/2001,126491.88,177180.13,26372.69,8951.61,51889.93,436164.88,38092.09,50587.57
11/28/2001,126298.28,179160,26457.93,8961.86,52443.8,442868.53,38499.49,50823.01
11/29/2001,126869.84,181021.83,26475.08,8974.76,53042.81,453514.34,37993.35,50823.01
11/30/2001,126869.84,183115.61,26543.86,8982.41,53608.98,460470.88,38604.5,50941.11
12/1/2001,127247.81,185237.45,26630.06,8997.85,54221.25,468942.66,38604.5,51237.63
12/2/2001,127810.16,187460.23,26699.21,9010.67,54923.05,479267,39747.99,51178.2
12/3/2001,128003.75,189856.81,26707.65,9021,55338.78,488215.69,38911.23,51178.2
12/4/2001,128566.09,192209.5,26724.99,9033.98,55800.65,494181.47,38911.23,51416.33
12/5/2001,128566.09,194666.78,26794.39,9049.51,56434.35,500147.28,38704.79,51595.65
12/6/2001,129515.63,197228.02,26811.78,9067.59,56903.3,514202.84,36837.84,51715.61
12/7/2001,130077.97,199161.45,26820.7,9067.59,57333.95,523370.03,38911.23,51535.81
12/8/2001,129884.38,200690.56,26846.57,9072.79,57810.38,531664.13,38810.41,51476.03
12/9/2001,130077.97,202162.81,26933.75,9077.98,58202.95,537876.44,38499.49,51715.61
12/10/2001,130262.34,203362.08,26968.73,9083.18,58600.32,545683.88,38399.73,51895.97
12/11/2001,130455.94,205069.73,27021.22,9085.72,59043.88,554160.5,38196,51835.78
12/12/2001,130262.34,206644.2,27056.31,9088.38,59488.52,560406.38,38092.09,51835.78
12/13/2001,131589.84,208450.34,27134.91,9111.76,60210.55,570609.5,37890,51952.93
12/14/2001,132345.78,210565.47,27222.38,9132.65,60986.14,576340.94,38399.73,52124.22
12/15/2001,132530.16,212629.66,27222.38,9132.65,61492.98,583753.63,38196,52410.87
12/16/2001,133286.09,214112.83,27230.93,9132.65,61912.8,591777.63,38092.09,52353.42
12/17/2001,133857.66,215984.27,27310.12,9150.91,62427.28,598948.75,38092.09,52468.39
12/18/2001,134042.03,218101.58,27353.91,9161.39,62899.74,607511.56,37890,52353.42
12/19/2001,134420,220236.02,27389.16,9171.88,63422.48,614817.5,37993.35,52699.16
12/20/2001,135175.94,222240.27,27424.43,9177.14,63900.79,623380.38,37785.52,52353.42
12/21/2001,134982.34,224026.48,27459.77,9179.83,64330.84,631050,37676.15,52583.68
12/22/2001,135175.94,226061.48,27512.82,9182.39,64716.59,639604.5,37572.3,52526.03
12/23/2001,135175.94,227800.88,27539.21,9182.39,65104.64,646448.13,37360.24,52756.99
12/24/2001,135738.28,229074.27,27592.45,9185.09,65495.03,651906.69,37257.21,52814.89
12/25/2001,135175.94,230272.83,27645.76,9190.34,65887.76,657772.63,37149.38,52814.89
12/26/2001,135931.88,231394.83,27690.08,9195.61,66379.63,664593,36939.71,52756.99
12/27/2001,135738.28,232933.7,27717.06,9200.74,66777.66,671335,36939.71,52814.89
12/28/2001,136309.84,234424.88,27752.75,9213.99,67278.54,678464.75,36731.22,52814.89
12/29/2001,136494.22,236249.36,27779.33,9216.56,67832.69,684112,36523.91,53163.68
12/30/2001,137065.78,237868.05,27815.13,9221.84,68189.7,690180.69,36423.23,53047.18
12/31/2001,137443.75,239345.61,27922.78,9224.54,68751.27,697935.13,36523.91,53105.4
1/1/2002,137250.16,241208.13,27976.76,9227.12,69060.25,705567.5,36523.91,53163.68
1/2/2002,137443.75,242485.89,28003.55,9232.4,69421.21,713251.38,36423.23,53163.68
1/3/2002,138006.09,243992.14,28075.75,9242.98,69941.99,720236.69,36423.23,53338.96
1/4/2002,137821.72,245816.58,28102.64,9245.69,70307.48,727222,36423.23,53222.02
1/5/2002,138199.69,247497,28120.73,9253.57,70729.15,735342.44,36423.23,53163.68
1/6/2002,139140,249268.27,28166.25,9258.87,71207.73,742423.75,36317.77,53397.5
1/7/2002,139324.38,251208,28229.56,9269.47,71686.95,750784.19,36112.79,53047.18
1/8/2002,139702.34,253005.83,28274.82,9280.09,72277.41,758695.19,36113,53514.77
1/9/2002,139702.34,255055.84,28347.71,9282.68,72602.23,767415.25,36113,53691.16
1/10/2002,139702.34,256799.44,28430.15,9288,73090.84,775368.88,36113,53632.3
1/11/2002,139895.94,258398.56,28466.36,9288,73475.53,783130.88,36113,53456.11
1/12/2002,140080.31,260165,28585.94,9296.04,73916.12,791262.5,35909,53338.96
1/13/2002,140080.31,261785.09,28585.94,9296.04,74294.21,798654.88,35809,53632.3
1/14/2002,140273.91,263331.41,28631.73,9301.37,74619.74,805585.25,35597.4,53691.16
1/15/2002,140651.88,264971.22,28687.09,9301.37,75109.48,814221.06,35597.4,53632.3
1/16/2002,140458.28,266617.13,28733.04,9306.7,75438.66,820578.38,35597.4,53750.08
1/17/2002,140651.88,268277.41,28779.55,9312.02,75990.41,828928.31,35597.4,53809.13
1/18/2002,141029.84,269862.06,28816.64,9317.35,76434.82,837373.19,35700.93,53986.48
1/19/2002,141029.84,271456.09,28844.24,9328.03,76991.14,843351,35700.93,53986.48
1/20/2002,141407.81,273155.5,28934.99,9349.29,77499.16,851321.38,35700.93,53868.18
1/21/2002,142726.09,274999.25,28996.09,9376.09,78349.59,857438.44,35700.93,54462.35
1/22/2002,143482.03,276466.06,29040.18,9386.82,78634.25,864369.25,36013.25,54462.35
1/23/2002,143675.63,277940.66,29083.9,9392.2,79153.12,873349.94,35597.4,54462.35
1/24/2002,144047.2,279579.94,29119.11,9402.96,79613.14,881159.31,35700.93,54164.42
1/25/2002,144047.2,281071.16,29154.33,9408.34,80138.46,887699.63,35597.4,54522.12
1/26/2002,144430.98,282570.03,29207.29,9413.73,80724.66,893459,35386.08,54462.35
1/27/2002,145582.31,284158.94,29251.26,9429.92,81136.08,901876.81,35597.4,54522.12
1/28/2002,145778.88,285834.59,29331.21,9435.31,81668.59,910695.44,35597.4,54761.92
1/29/2002,146162.64,287119.47,29384.04,9437.95,82207.47,916207.13,35597.4,54462.35
1/30/2002,146162.64,288004.47,29401.82,9440.72,82685.24,923322.13,35597.4,54701.89
1/31/2002,146349.86,289215.91,29446.54,9443.35,83168.72,930498,35597.4,54522.12
2/1/2002,146733.63,290595.75,29482.15,9448.76,83655.02,935960.44,35597.4,54588
2/2/2002,146733.63,292065.53,29508.71,9451.53,84081.37,938950.56,35597.4,54588
2/3/2002,147501.17,293543.09,29553.58,9451.53,84449.88,943693.5,35488.99,54646
2/4/2002,147313.97,294612.81,29580.17,9456.95,84820,957613,35597.4,54705
2/5/2002,147697.75,295852.38,29624.7,9459.58,85315.96,964933.63,35597.4,54764
2/6/2002,147697.75,297096.81,29660.56,9462.36,85684.33,971841.81,35488.99,54822
2/7/2002,147884.95,298432.34,29714.45,9467.42,85981.75,978750,35488.99,54822
2/8/2002,148268.72,300110.44,29804.43,9479.92,86582.65,985403.69,35278.31,54881
2/9/2002,149036.28,301624.38,29804.43,9477.37,87007.29,990790,35386.08,54941
2/10/2002,149607.25,302980.25,29840.51,9482.35,87430.95,998288.63,35278.31,55001
2/11/2002,149223.48,304171.84,29912.78,9484.9,87979.26,1006315.31,35278.31,55113.16
2/12/2002,149420.05,305794.22,29957.81,9487.32,88224.66,1011596.06,35386.08,54938.31
2/13/2002,149803.83,307164.47,30012.23,9492.31,88777.86,1020467.63,35176.01,55113.16
2/14/2002,149991.03,308545.25,30048.53,9492.31,89149.62,1025826.81,35278.31,55230.07
2/15/2002,150187.59,309932.56,30066.72,9494.86,89586.85,1034091.94,35176.01,55113.16
2/16/2002,150374.81,311236.25,30112.01,9499.85,90023.07,1040399.56,35386.08,55113.16
2/17/2002,150571.38,312635.31,30176.02,9504.84,90400.05,1045945.88,35386.08,55230.07
2/18/2002,150571.38,313983.09,30239.77,9507.27,90778.6,1053667.25,35488.99,55171.58
2/19/2002,151338.92,315673.78,30276.34,9517.26,91347.91,1060953.63,35597.4,55230.07
2/20/2002,150758.58,317377.72,30303.61,9519.82,91858.23,1068675,35597.4,55405.84
2/21/2002,151909.91,318759.94,30340.27,9522.25,92177.09,1075700.13,35809.99,55230.07
2/22/2002,152106.47,319984.44,30377,9527.25,92692.14,1082279.13,36013.25,55288.62
